product_id,product_name,product_brand,product_price,review_count,reviewer_id,reviewer_skintype,reviewer_age_range,review_title,review_content
4.50E+12,Probiotics Double Action Serum,NEOGEN,$42 ,41,Soko Glam,Combination,25-35, ," Soft, spongy, silky. I have sensitive, dry skin. This has a light, pleasant fragrance and hydrates without feeling oily. Love it! "
4.50E+12,Probiotics Double Action Serum,NEOGEN,$42 ,135,Ally,Sensitive,25-35, On my second bottle ," I love using this serum when my skin is stressed out or in need of some extra care. I have very sensitive / occasionally stressed out skin, and I find this serum really does help soothe and moisturize my skin! "
4.50E+12,Probiotics Double Action Serum,NEOGEN,$42 ,135,Cindy C.,Sensitive,25-35, Wanted to love it , I was really hoping this brand and product would do wonders but it fell short. I'm not sure if it's a combination of what I'm using but I'll have to give it another try in a months time. 
4.50E+12,Probiotics Double Action Serum,NEOGEN,$42 ,135,Ash,Sensitive,25-35, Amazing serum ," I'm totally sold on Beauty of Joseon at this point. I have bought this product twice, along with the Ginseng Water Essence. What an amazing pair they make together! My skin glows, looks great, feels soft and plump. I haven't had any unusual breakouts using this product, it goes on easy and absorbs fast! I honestly haven't been this attached to a serum before. "
4.50E+12,Probiotics Double Action Serum,NEOGEN,$42 ,135,Na'ilah S.,Sensitive,25-35, Such a small bottle. , Wished this came in a larger bottle because I like it so I’ll have to repurchase often. 
4.50E+12,Probiotics Double Action Serum,NEOGEN,$42 ,135,Jocelyn,Sensitive,25-35, Soothing Serum ," This product has got me sold on the Beauty of Joseon products. It's so soothing, especially after long days, and it has both ginseng and snail mucin, which are natural products great for the skin! I definitely will get this again! "
4.50E+12,Probiotics Double Action Serum,NEOGEN,$42 ,39,Victoria S.,Combination,45-55, Like this product , Like this product 
4.50E+12,Probiotics Double Action Serum,NEOGEN,$42 ,39,Victoria,Combination,45-55, It understood the assignment ," I got this to help repair my skin barrier after I had to use steroids on my face for eczema, and used it in combination with the relief cream. It definitely helped keep the skin hydrated but once they did the job it wasn’t comfortable enough to keep using daily anymore. It started to feel sticky and heavy. I had to switch to something lighter. It did it’s job and now we must part ways lol What ended up heavy for me daily may be the moisture someone’s regularly dry skin needs!  "
4.50E+12,Probiotics Double Action Serum,NEOGEN,$42 ,39,Florianne,Combination,45-55, Great fall/winter serum! ,"(I wish I mentioned all that in my review of the cream for perspective, sorry sokoglam) "
4.50E+12,Probiotics Double Action Serum,NEOGEN,$42 ,39,Mary,Combination,45-55, Nice , Just started using this for the colder fall weather since my skin tends to get drier and it works really well! Keeps my face hydrated and isn’t sticky either. I use it twice a day and it has made a good difference with my skin. I would definitely buy again for the colder months :) 
4.50E+12,Probiotics Double Action Serum,NEOGEN,$42 ,39,Laura S.,Combination,45-55, Love this serum ," This product is nice, I like the duel action. It's not sticky. Very lightweight. The product container isn't very friendly for getting the last bit of its contents out of it. It seems like very heavy plastic. For the price point I probably wont buy it again. "
4.50E+12,Probiotics Double Action Serum,NEOGEN,$42 ,39,Sophia,Combination,45-55, , After only a week I definitely saw a difference in my skin. Redness and inflammation definitely reduced. Great texture and absorbs easily. 
4.50E+12,Probiotics Double Action Serum,NEOGEN,$42 ,621,Paola C.,Normal,25-35, Holy Grail Pimple Patch! ," I've tried several brands of pimple patches over the years (the same brands you're probably thinking of), but these are by far my favorite and most re-purchased. The beveled edges mean that they not only adhere to your skin better, but that they blend into any complexion or skin tone almost seamlessly. There are two different sized patches included, and the sheer number of patches (42 for just $6!) makes this product well worth your money; I use them liberally (as one should!) and don't feel guilty about it afterwards because they're so inexpensive. Using these patches at any and every stage of a pimple—when you first notice the blemish emerging, once you've picked at it, and once it has already started to scar—has helped my skin heal and get back to normal so much quicker. I cannot recommend this product enough!! "
4.50E+12,Probiotics Double Action Serum,NEOGEN,$42 ,621,Morgan D.,Normal,25-35, Love these patches , Got these on a whim and I absolutely love the double edge design! These really pull the gunk out of your face. 
4.50E+12,Probiotics Double Action Serum,NEOGEN,$42 ,621,Lily T.,Normal,25-35, Use liberally! ," These are great, everytime I remember to put them over emerging blemishes I wake up the next morning so grateful that I did. They’ll take a pimple from whitehead for gone in 8 hours sometimes. And even when they don’t it’s helpful for healing and to avoid picking at pimples. "
4.50E+12,Probiotics Double Action Serum,NEOGEN,$42 ,621,Ahnesti L.,Normal,25-35, Love These Patches ," I have been using these pimple patches for about 2 weeks now, and they work really well for my skin. Whenever I have whiteheads or breakouts under the skin, and makes them less painful the next day and reduces the size of them overtime. Definitely will be purchasing them again in the future.👍🏾 "
4.50E+12,Probiotics Double Action Serum,NEOGEN,$42 ,621,Amanda,Normal,25-35, Great! , These are great pimple patches! They stick really well and do their job. Would purchase again. 
4.43E+12,Calming serum : Green tea + Panthenol,Beauty of Joseon,$17 ,17,Quan C.,Sensitive,25-35, It did not work for me ," I wanted to love this product. I bought it, excited and ready to try it out. However, it broke out my skin. I have sensitive skin and I am careful with the products I put on my face. I did research in this product, and thought it would work out, but this was not it. I also did not like how it made my face feel sticky. The product did not feel as if it was absorbing into my skin. "
4.43E+12,Calming serum : Green tea + Panthenol,Beauty of Joseon,$17 ,17,Diana C.,Sensitive,25-35, , Hi Quan!  
4.43E+12,Calming serum : Green tea + Panthenol,Beauty of Joseon,$17 ,17,:),Sensitive,25-35, Oily skins bff , 
4.43E+12,Calming serum : Green tea + Panthenol,Beauty of Joseon,$17 ,17,Amanda S.,Sensitive,25-35, Greatest Moisturizer ,"Thanks for your feedback! We understand that skincare is all about trial and error and I’m sorry that this cream did not work for you. Please know that our team is always available to offer alternative recommendations, suitable to your skin type & preferences. "
4.43E+12,Calming serum : Green tea + Panthenol,Beauty of Joseon,$17 ,17,Andrea,Sensitive,25-35, Second time purchasing ," I spent hours researching and looking for a good simple moisturizer for my oily skin. And it always came down to too simple in ingredients to very nourishing and ally of active ingredients. I was so overwhelmed, and almost always had 3 or 4 moisturizers in my shopping basket. When I came across this one, I was so shocked to see it gave the user the choice of how light or how heavy you needed it. Immediately I wanted it, and ever since using it I have been able to feed my skin what it needs any given day. Love love love! "
4.43E+12,Calming serum : Green tea + Panthenol,Beauty of Joseon,$17 ,17,Panda,Sensitive,25-35, so lovely!! ," I have incredibly sensitive and dry skin. I love the feel of this product, it SO light and airy feeling but so moisturizing to my skin. I love this product so much! Just finished the last of my first tin of this and ready for a restock! "
4.43E+12,Calming serum : Green tea + Panthenol,Beauty of Joseon,$17 ,17,Soko Glam,Sensitive,25-35, ," The ability to customize this moisturizer to accommodate my combination skin is fantastic. The gel works great for the humid summer months, while the cream is perfect for the dry winters. But, sometimes my face needs each in different places, which is why I love the versatility offered in this product. "
4.43E+12,Calming serum : Green tea + Panthenol,Beauty of Joseon,$17 ,17,Grayce R.,Sensitive,25-35, , so so moisturizing and made my skin feel amazing!! (i have sensitive combo skin) just wish they made a bigger size since it runs out quickly:(( 
4.42E+12,Fundamental Nourishing Eye Butter,KLAIRS,$24 ,104,Amanda,Normal,25-35, LOVE ," Oh, wow. I am absolutely in love with this serum. So, so calming and soothing and really helps to reduce my redness. "
4.42E+12,Fundamental Nourishing Eye Butter,KLAIRS,$24 ,104,Rachel W.,Normal,25-35, Works great on my sensitive , Works great on my sensitive and red skin! 
4.42E+12,Fundamental Nourishing Eye Butter,KLAIRS,$24 ,104,Aswan,Normal,25-35, Love this Product , My skin is acne prone and this product helps a lot in calming my skin. it helps a lot around that time of the month when the skin is irritated . I have seen very positive results when using it. 
4.42E+12,Fundamental Nourishing Eye Butter,KLAIRS,$24 ,104,Kev,Normal,25-35, It does what it says it does! , When my skin is very sensitive I tried this product. I don't use it often just when I notice my skin has a little more redness and irritation so usually around summer time. It reduced my redness and irritation by a lot and before I knew it my skin felt like it went back to normal. I keep this with me all the time just in case I need my skin to relax! 
4.42E+12,Fundamental Nourishing Eye Butter,KLAIRS,$24 ,104,Mishal D.,Normal,25-35, Meh... , I have nothing overwhelmingly positive to say about this product. Doesn't feel like it's doing anything. 
4.42E+12,Fundamental Nourishing Eye Butter,KLAIRS,$24 ,104,Rachel,Normal,25-35, , 
4.42E+12,Fundamental Nourishing Eye Butter,KLAIRS,$24 ,104,Soko Glam,Normal,25-35, ,I even gave the product a break for a few days to see if could notice anything obvious after re-starting - and nothing! 
4.42E+12,Fundamental Nourishing Eye Butter,KLAIRS,$24 ,104,Carolina,Normal,25-35, , 
4.42E+12,Fundamental Nourishing Eye Butter,KLAIRS,$24 ,104,Soko Glam,Normal,25-35, ,"It feels nice, absorbs well, but doesn't deliver anywhere else. "
4.42E+12,Fundamental Nourishing Eye Butter,KLAIRS,$24 ,104,Bananas,Normal,25-35, ," Hi Mishal, "
4.42E+12,Fundamental Nourishing Eye Butter,KLAIRS,$24 ,104,Soko Glam,Normal,25-35, , 
4.42E+12,Fundamental Eye Awakening Gel,KLAIRS,$25 ,46,M,Oily,25-35, Favorite ," This is such a nice eye cream. It keeps my under eye skin calm and soothed without being sticky, too heavy, or not heavy enough. It's easy to pat in and absorbs qiucly, stays smooth under makeup. This is a routine repurchase for me. "
4.42E+12,Fundamental Eye Awakening Gel,KLAIRS,$25 ,46,Jacinta,Oily,25-35," Very hydrating, creamy ", Didn't notice crazy difference in the fine lines on my undereyes but it was hydrating. Have sensitive skin and it did not irritate my skin. 
4.42E+12,Fundamental Eye Awakening Gel,KLAIRS,$25 ,46,Emma C.,Oily,25-35, Good but not perfect ," Light and moisturizing, great for everyday use. But I didn’t notice much of a difference compared to my normal moisturizer. The texture is a little on the light side, but I guess I was wanting something a little thicker and more overtly moisturizing. I still use it, just not the eye cream of my dreams. "
4.42E+12,Fundamental Eye Awakening Gel,KLAIRS,$25 ,46,sarah,Oily,25-35, Super contour des yeux , J'aime beaucoup ce contour des yeux. La texture pénétre rapidement dans la peau sans effet gras ni collant. Le contour des yeux est hydraté. Il est adapté aux peaux sensibles. 
4.42E+12,Fundamental Eye Awakening Gel,KLAIRS,$25 ,46,El.,Oily,25-35, Great for sensitive eyes! , This eye cream has a wonderful texture and absorbed really well into my skin. This is one of the first eye creams I ever tried and I found it to be very hydrating and improved the quality of my skin. It never broke me out or irritated the sensitive skin around my eyes. There's a good amount of product in the tube and it lasted a really long time for me. It has great ingredients and I love that it's vegan and cruelty free. I'm loving Klairs and all of their products I've tried. It is slowly becoming my favorite brand. This is definitely worth repurchasing! I would recommend trying this if you struggle with sensitive skin or are just starting out on your skin care journey! 
4.38E+12,Wonder Hair Oil,LA'DOR,$23 ,36,Victoria,Sensitive,25-35, Better for am ," This works better to refresh your puffy eyes in the morning than as a long term solution which I think is what it is intended for. Which it does very well for me. A very light texture to it, doesn’t feel like I have it on which is a plus. "
4.38E+12,Wonder Hair Oil,LA'DOR,$23 ,36,Eleanora S.,Sensitive,25-35, Feels hydrating! ," Feels refreshing and hydrating, and doesn't go on heavy/greasy or make me break out. "
4.38E+12,Wonder Hair Oil,LA'DOR,$23 ,36,Ling,Sensitive,25-35, Meh , Bought this for anti aging and it is very light weight and doesn't cause bumps like the other eye creams BUT I didn't notice anything different after 2 weeks of using this. It didn't get worse but it didn't get better. Maybe I should use it longer before noticing a change? 
4.38E+12,Wonder Hair Oil,LA'DOR,$23 ,36,Kate,Sensitive,25-35, , 
4.38E+12,Wonder Hair Oil,LA'DOR,$23 ,36,Tristan,Sensitive,25-35, Not moisturing ,But I probably wouldn't get this again. 
4.38E+12,Wonder Hair Oil,LA'DOR,$23 ,36,Lyndsay,Sensitive,25-35, ," Hi there, "
4.38E+12,Wonder Hair Oil,LA'DOR,$23 ,36,Soko Glam,Sensitive,25-35, Nice Cooling Gel , 
4.38E+12,Wonder Balm,LA'DOR,$29 ,38,Victoria,Dry,25-35, Never giving this one up ," The change this has made to my hair is ridiculous! The amount of compliments I get on my hair nowwww, this is my first and last hair oil. my frizz is under control, and my hair is so shiny and soft. A little goes a real long way so be careful, or else it could look and feel oily instead. I use it when my hair is damp, before blow drying. "
4.38E+12,Wonder Balm,LA'DOR,$29 ,38,Rianna,Dry,25-35, love this hair oil!! ," I have fine, long hair, color treated at the ends. I found this made my hair incredibly soft and shiny - I use a little bit post-wash, pre-dry. I find it absorbs fine and doesn't leave any oiliness when I use it then. I use a larger amount pre-wash: rub into hair a few hours before showering, it doesn't absorb fast this way, but I think it contributes to keeping my hair moisturized and sleek! Love love love this hair oil. "
4.38E+12,Wonder Balm,LA'DOR,$29 ,38,Shirley J.,Dry,25-35, It's a little heavy for my Asian hair ," This might be a user error, but it makes my hair look greasy. My hair does look shinier but not in a good way. "
4.38E+12,Wonder Balm,LA'DOR,$29 ,38,Sheetal,Dry,25-35, ," Hi there, "
4.38E+12,Wonder Balm,LA'DOR,$29 ,38,Veronica,Dry,25-35, Worth a try for fine hair , 
4.38E+12,Wonder Balm,LA'DOR,$29 ,38,linn,Dry,25-35, Does not make hair smooth ,"Thanks for your feedback! We understand that haircare can be all about trial and error, and I’m sorry that this hair oil did not work for you. Please know that our team is always available to offer alternative recommendations, suitable to your hair concerns. "
4.38E+12,Wonder Balm,LA'DOR,$29 ,38,Soko Glam,Dry,25-35, , I’ve been looking fit something a bit more intense to prevent my fine hair from drying out as it gets colder. I was earlier using the same brands hair serum. I’m happy with this oil and have even tried using it as an overnight oil once. I think it works better as a post wash oil. And for fine hair it takes a while to absorb. Sometimes it feels like the hair is too greasy but after a few hours it’s gets fully absorbed. It does make the hair feel smooth. 
4.38E+12,Wonder Balm,LA'DOR,$29 ,38,Mary,Dry,25-35, , I tied this to straight my hair but made no difference 
4.38E+12,Wonder Balm,LA'DOR,$29 ,38,Soko Glam,Dry,25-35, , Hi Veronica!  
4.38E+12,Wonder Balm,LA'DOR,$29 ,38,lcw,Dry,25-35, , 
4.38E+12,Wonder Balm,LA'DOR,$29 ,38,Soko Glam,Dry,25-35, ,"Thanks for your feedback! We understand that haircare is all about trial and error, and I’m sorry that this product did not work for you. Please know that our team is always available to offer alternative recommendations, suitable to your preferences:) "
4.37E+12,Calming Clean Water,JUICE TO CLEANSE,$20 ,7,Nikki,Combination,18-24, Just okay ," This hand cream was fine and not too greasy or sticky if you apply a small amount, but honestly nothing special. I've only used mine a few times, so I probably won't be repurchasing. "
4.37E+12,Calming Clean Water,JUICE TO CLEANSE,$20 ,7,roxyfc,Combination,18-24, , Hi Nikki!  
4.37E+12,Calming Clean Water,JUICE TO CLEANSE,$20 ,7,Karen D.,Combination,18-24, Okay , 
4.37E+12,Calming Clean Water,JUICE TO CLEANSE,$20 ,7,Iliyana,Combination,18-24, Love ❤️ ,"Thanks for your feedback! We understand that skincare is all about trial and error and I’m sorry that this hand cream did not work for you. Please know that our team is always available to offer alternative recommendations, suitable to your skin type & preferences. "
4.37E+12,Calming Clean Water,JUICE TO CLEANSE,$20 ,7,Erica W.,Combination,18-24, I am not sure really. , This was just okay. Too greasy for my liking. I will continue to use it until I ran out but won’t be buying again. 
4.37E+12,Agas ACue Cream,INWARD,$36 ,43,Cara,Normal,45-55, please never stop selling this! ," this does wonderful things for my long breakage prone hair. What I really love about this product is that it can be used in a variety of ways successfully. First can be used as a deep conditioning treatment after shampooing with a clarifying shampoo and left on for a length of time and rinsed out. Second it can be used as a regular conditioner left on after shampooing for however long you leave on your conditioner in the shower and then rinse out. Lastly it can be used as a leave in conditioner now this is where it gets really special- on wet hair or on dry as a smoothing balm. I tried to extend the life of my blown out hair and by Day four, My hair is screaming for more moisture. To survive that fourth day I will put some of this balm in- sometimes with a little water sometimes without. What can I say I’m a mad scientist. "
4.37E+12,Agas ACue Cream,INWARD,$36 ,43,Michelle,Normal,45-55, ACTUALLY WORTH IT. ," i’ve bought many things from soko glam just for fun and honestly, most things didn’t work for me and was ultimately a waste of money. However, i’ve had this product for over a year (a little goes a long way) and it’s sooo good. I dye/bleach my hair pretty often and it can look really damaged and dry, but using this after a shower really helps. I also like how easy it is to use because I don’t have the patience to use products that have to be used in between the shampoo and conditioner. I highly recommend this product! Your hair will look and feel sooo soft 😍 "
4.37E+12,Agas ACue Cream,INWARD,$36 ,43,Daniel,Normal,45-55, Hair feels great ," This product lasts a while since I use it once or twice a week, but my hair is noticeably healthier especially with the scalp treatment. My hair feels thicker and softer throughout the week and it feels great. "
4.37E+12,Agas ACue Cream,INWARD,$36 ,43,Michaela H.,Normal,45-55, Great stuff ," Leaves my hair so soft, bouncy and healthy - whether i use it in-shower as a treatment or leave-in afterwards! "
4.37E+12,Agas ACue Cream,INWARD,$36 ,43,Tenzin T.,Normal,45-55, Love this and it makes , Love this and it makes my hair smooth and control my frizz. I use both as leave in and regular conditioner 
4.37E+12,Agas ACue Cream,INWARD,$36 ,139,JESSICA V.,Normal,35-44, Didn’t live up to my current SPF ," I will keep using the product, however it does not live up to my current SPF. Feels a little too blah on my skin, was hoping for slightly more hydration "
4.37E+12,Agas ACue Cream,INWARD,$36 ,139,LL,Normal,35-44, ," Hi Jessica,  "
4.37E+12,Agas ACue Cream,INWARD,$36 ,139,S,Normal,35-44, Winter sunscreen , 
4.37E+12,Agas ACue Cream,INWARD,$36 ,139,TEA N.,Normal,35-44, very heavy ,We are so sorry to hear this product did not work out for you. Please reach out to us via e-mail with your order number and we'll be happy to get you all sorted! 
4.37E+12,Agas ACue Cream,INWARD,$36 ,139,Ree,Normal,35-44, , Thick and moist but absorbs into my skin in 20 minutes. Ample moisture so I like this sunscreen for the cold winter days but switch to something lighter for the hot balmy days. 
4.37E+12,Agas ACue Cream,INWARD,$36 ,139,Jennifer,Normal,35-44, Does not live up to the hype , and the white cast is a real bummer... kinda like the SPF from supermarkets 
4.37E+12,Agas ACue Cream,INWARD,$36 ,139,Soko Glam,Normal,35-44, ,not really using it because of this 
4.37E+12,Agas ACue Cream,INWARD,$36 ,139,Em,Normal,35-44, yikes the whitecast ," Hi there, "
4.37E+12,Agas ACue Cream,INWARD,$36 ,139,Soko Glam,Normal,35-44, , 
4.37E+12,Agas ACue Cream,INWARD,$36 ,139,Tina,Normal,35-44, ,"Thanks for your feedback! We understand that skincare is all about trial and error, and I’m sorry that this product did not work for you. Please know that our team is always available to offer alternative recommendations, suitable to your skin type & preferences. "
4.37E+12,Agas ACue Cream,INWARD,$36 ,139,Soko Glam,Normal,35-44, ," I thought that this spf was supposedly the bomb in Korea, and coming from that, I assumed that this would be extremely easy to use and sensitive-skin friendly. I thought wrong. While luckily it didn't give me any reaction, it had the STRONGEST menthol feeling on the skin that I've ever used in any skincare product. Menthol. In my sunscreen. Really? Secondly, it left a ridiculously strong white cast for a Korean sunscreen. This was my first and worst experience with a K-beauty spf... "
4.37E+12,Agas ACue Cream,INWARD,$36 ,139,Jennifer,Normal,35-44, ," Hi there, "
4.37E+12,Agas ACue Cream,INWARD,$36 ,139,Soko Glam,Normal,35-44, , 
4.37E+12,Agas ACue Cream,INWARD,$36 ,139,Emily,Normal,35-44, ,"Thanks for your feedback! We understand that skincare is all about trial and error, and I’m sorry that this product did not work for you. Please know that our team is always available to offer alternative recommendations, suitable to your skin type & preferences. "
4.37E+12,Agas ACue Cream,INWARD,$36 ,174,Laurie D.,Combination,35-44, New Favorite! , This Combo Toner leaves my skin Feeling Balanced and Hydrated! and GLOWING! 
4.37E+12,Agas ACue Cream,INWARD,$36 ,174,Marcella R.,Combination,35-44, Winter necessity ," This is my third bottle. I have dry, sensitive skin and it keeps it protected, plump and perfectly prepped for additional moisturizers. Highly recommend for winter months. "
4.37E+12,Agas ACue Cream,INWARD,$36 ,174,Vanessa L.,Combination,35-44, Smells like roses ," Nice scent, gave me smooth skin, amd removed blackheads. Definitely going to buy again "
4.37E+12,Agas ACue Cream,INWARD,$36 ,174,Val,Combination,35-44, hydrating , I've been using this for about a year. It is very hydrating and feels good when applied. I have mature skin and feel this is a great choice for someone who needs the extra skin hydration 
4.37E+12,Agas ACue Cream,INWARD,$36 ,174,Caryn A.,Combination,35-44, Very hydrating , This is a great moisturizing toner. Love the way it smells and feels 
4.37E+12,Agas ACue Cream,INWARD,$36 ,21,Sharon B.,Sensitive,45-55," LOVE, LOVE, LOVE THIS PRODUCT! "," I started using this as my morning cleanser and just love the way it leaves my skin so smooth. It seems really gentle and non-drying, too. "
4.37E+12,Agas ACue Cream,INWARD,$36 ,21,AD,Sensitive,45-55, Gentle but amazing , This is a must have! Repurchased as soon as I ran out. Light and calming but effective. Leaves you feeling clean but not tight and stripped. Love the light scent as well. I will continue to repurchase. 
4.37E+12,Agas ACue Cream,INWARD,$36 ,21,krys,Sensitive,45-55, Light & Refreshing , I use this as my morning or in-between cleanser and I love it. There's also a nice calming effect if I go in for blackhead treatment and need something to sooth the swelling/redness. Very nice and easy to use product! 
4.37E+12,Agas ACue Cream,INWARD,$36 ,21,Elisabeth R.,Sensitive,45-55, Love it ," It smells so good, and my skin feels soft and clean. I wish it came in a giant shower gel form! "
4.37E+12,Agas ACue Cream,INWARD,$36 ,21,Amber B.,Sensitive,45-55, I use this every day. ," I use this every day. I love it. It does a good job at getting my face clean, but I don't wear a whole lot of makeup. "
4.34E+12,Super Ceramide 100™ Renewal Cream,SUR.MEDIC+,$34 ,128,Solveig,Combination,25-35, Still my favorite ," I have tried many moisturizers on this site, and while I do enjoy a lot of them, I just don't think any compare to this one. It feels great on your skin and the light citrus scent is so refreshing, It is just too good to not give it the praise it deserves, "
4.34E+12,Super Ceramide 100™ Renewal Cream,SUR.MEDIC+,$34 ,128,Maria,Combination,25-35, Not quite hydrating enough ," Loved the texture, but it isn’t quite hydrating enough for me. Perhaps better suited for the summer months. It’s a lightweight cooling and refreshing gel texture, but a more hydrating than your typical gel. "
4.34E+12,Super Ceramide 100™ Renewal Cream,SUR.MEDIC+,$34 ,128,Ashli A.,Combination,25-35, A mainstay , It smells like fruity pebbles and it leaves my face feeling luscious! 
4.34E+12,Super Ceramide 100™ Renewal Cream,SUR.MEDIC+,$34 ,128,Christy F.,Combination,25-35, Just what I have been looking for ," I am so glad I found this! I needed a hydrating final step to my skincare routine, and this fits the bill: Full of moisturizing goodness, but not too heavy. My skin is smooth and hydrated in the morning. I'm a big fan! "
4.34E+12,Super Ceramide 100™ Renewal Cream,SUR.MEDIC+,$34 ,128,Cristina,Combination,25-35, favorite moisturizer ," I have bought this moisturizer over and over again. It is light yet very hydrating, and it does not irritate my sensitive skin. "
4.34E+12,Super Ceramide 100™ Renewal Cream,SUR.MEDIC+,$34 ,22,Nantana R.,Combination,45-55, Strong perfume for my personal taste , It has a nice texture and easy to absorb on my face. But the scent is quick strong for my liking. 
4.34E+12,Super Ceramide 100™ Renewal Cream,SUR.MEDIC+,$34 ,22,Hanna,Combination,45-55," Best, Best, Best! "," I love everything about this product starting from its texture to deep hydrating effect. My skin is very sensitive, but my skin was not irritated at all. Highly recommend. "
4.34E+12,Super Ceramide 100™ Renewal Cream,SUR.MEDIC+,$34 ,22,Karen C.,Combination,45-55, A nice moisturizer ," I bought this moisturizer for the humid DC summertime and have enjoyed it so far. It goes on light and absorbs quick, which is nice when I want to put it on and go to sleep. However, for the price, I won't be replacing the pot once it's over -- it's does its job but doesn't blow my mind. "
4.34E+12,Super Ceramide 100™ Renewal Cream,SUR.MEDIC+,$34 ,22,Stephanie,Combination,45-55, Great Moisturizer That Doesn't Feel Oily ," I have been using this for several months, and it's a great moisturizer if you have sensitive or acne-prone skin. I was dealing with some hormonal acne just on my chin (normal skin type on rest of my face), and this leaves my skin hydrated without causing breakouts. I also have pretty sensitive skin and this is gentle with no harsh components. It has a slightly stretchy texture, but smells nice and a little goes a long way. I'm on my third jar of it, and would definitely recommend it for people with oily or combination or sensitive skin. "
4.34E+12,Super Ceramide 100™ Renewal Cream,SUR.MEDIC+,$34 ,22,Tiffany,Combination,45-55, Nice But Kind of Sticky , I like the way my skin feels after I use this. I have oily skin so this moisturizes my skin without making it greasy. There are 2 draw backs for me. One was the fact that it feels sticky as if you're putting glue on you face. The second was the smell. It's not super strong but I'm not a fan of the scent. 
4.36E+12,Bubi Bubi Bubble Lip Scrub,UNPA,$12 ,58,Stephanie,Combination,25-35, The best sunscreen ever ," I have been purchasing this sunscreen for about 2 years now and nothing compares. It has a clean mild fragrance, a beautiful sheen, and makes my skin feel so soft and hydrated. I have two tubes, one for my house and one for my purse. Highly highly recommended for no makeup days during the summer months. "
4.36E+12,Bubi Bubi Bubble Lip Scrub,UNPA,$12 ,58,Kim,Combination,25-35, Radiant ," Love this product!! Fabulous consistency, lets my skin show through and gives a subtle dewy glow. And protects my skin! "
4.36E+12,Bubi Bubi Bubble Lip Scrub,UNPA,$12 ,58,M P.,Combination,25-35, Shimmery Glow ," Incredibly light, nice subtle scent. Instantly make my skin feel and look brighter. "
4.36E+12,Bubi Bubi Bubble Lip Scrub,UNPA,$12 ,58,Mariah K.,Combination,25-35, Good amount of product , It's a good sized tube. It doesn't leave a cast on my skin at all (I'm fair to medium olive tone). It smells like sunscreen for a minute or two after applying and then it has no scent at all. I think the shimmer is far too subtle to really notice honestly. 
4.36E+12,Bubi Bubi Bubble Lip Scrub,UNPA,$12 ,58,Maria,Combination,25-35, Leaves white residue on skin ," The consistency and texture is good and it applies really well and under makeup. The one thing I didn't like was after it has absorbed into your skin, it leaves some kind of white residue. I thought at first it was from my tinted moisturizer but I tried not using this sunscreen and I didn't have those white marks. The smell is also a little too sweet for me. "
4.34E+12,Super Ceramide 100™ Intense Protection Hand Cream,SUR.MEDIC+,$10 ,21,Mona,Dry,25-35, Hydrating ," Made my skin much more hydrated, less dry, and more clear. I recommend for those with dry skin "
4.34E+12,Super Ceramide 100™ Intense Protection Hand Cream,SUR.MEDIC+,$10 ,21,Anna,Dry,25-35, the best moisturizer ever! i don't know why this isn't more hyped up. ," this is my new holy grail. i'm on tretinoin and the sides of my face are dry while my t-zone gets super oily throughout the day. this moisturizer is perfect for my crazy skin! it feels like an ointment but goes on smooth (leaves a sort of satin-y finish, like a primer). it's not wet or liquid-y at all but it is super moisturizing for every section of my face. it noticeably helps me control oil production around my nose and forehead. i do get hormonal acne and this doesn't agitate my skin or ever make me breakout; it's super gentle. i put this on right before i do my makeup and it helps my foundation go on beautifully. i wear makeup often and was looking for the right moisturizer to go underneath for so long. this is a great moisturizer and primer in one and can be used day and night. the only thing is that it's a bit pricey and the tube runs out fast if you use it every day. in my opinion, it's worth it! "
4.34E+12,Super Ceramide 100™ Intense Protection Hand Cream,SUR.MEDIC+,$10 ,21,Alexis B.,Dry,25-35, Moisturizing yet Light! ," I was looking for a moisturizer that could combat my dry skin, which is actually a new development for me. I used to have ‘normal’ skin, but I noticed it was feeling really dry suddenly. My skin does NOT absorb shea butter very well so was having a hard time finding a moisturizer for dry skin without that ingredient. Gave the Super Ceramide 100 Renewal Cream a try and YES MA’AM it works!! And it’s not heavy feeling AT ALL, which is so surprising considering the thick texture. It isn’t clogging my pores or any negative impacts on the rest of my skincare routine. I am almost finished with my first tube after around 3 months of use and just bought a second one. My new go-to! "
4.34E+12,Super Ceramide 100™ Intense Protection Hand Cream,SUR.MEDIC+,$10 ,21,RMC,Dry,25-35, Best moisturizer and make-up primer for sensitive skin ," I have sensitive skin (eczema, highly prone to rashes) and this moisturizer is my go-to when I want to hydrate my skin. On the rare occasion that I end up wearing make-up, I always follow my cleanse routine and then use this moisturizer as a primer for a smooth and hydrating base to prevent any flaking for a smooth BB cream application. I don't use this moisturizer daily as it's relatively pricey for less than 2fl oz, but it's great for travel and whenever you feel the need to deeply hydrate. It doesn't leave your skin oily and absorbs quickly, but it does go on thicker than a daily facial lotion. "
4.34E+12,Super Ceramide 100™ Intense Protection Hand Cream,SUR.MEDIC+,$10 ,21,Elysia L.,Dry,25-35, Heavy but absorbs fast , I like this moisturizer. It is heavier than I am used to but it absorbs fairly quickly and doesn’t leave my face feelings greasy or oily. 
